,dates,FB,NFLX,GOOGL,MSFT,AMZN,ADBE,avg_pos,avg_subj,news_cnt
2932,2018-01-11,16.5106,217.24,1112.05,84.6395,1276.68,188.92,,,
2933,2018-01-12,16.5157,221.23,1130.65,86.1002,1305.2,195.05,,,
2934,2018-01-13,,,,,,,,,
2935,2018-01-14,,,,,,,0.15,0.2111111111111111,1.0
2936,2018-01-15,,,,,,,,,
2937,2018-01-16,16.7078,221.53,1130.7,84.899,1304.86,192.46,,,
2938,2018-01-17,16.0194,217.5,1139.1,86.6191,1295.0,196.49,,,
2939,2018-01-18,16.1176,220.33,1135.97,86.5806,1293.32,196.2,,,
2940,2018-01-19,16.3287,220.46,1143.5,86.4845,1294.58,195.73,,,
2941,2018-01-20,,,,,,,,,
2942,2018-01-21,,,,,,,,,
2943,2018-01-22,16.6998,227.58,1164.16,88.0317,1327.31,197.84,,,
2944,2018-01-23,16.2748,250.29,1176.17,88.3103,1362.54,200.09,,,
2945,2018-01-24,16.2443,261.3,1171.29,88.2335,1357.51,197.78,0.18828282828282827,0.3990909090909091,1.0
2946,2018-01-25,16.0449,269.7,1182.14,88.7235,1377.95,197.51,,,
2947,2018-01-26,16.2996,274.6,1187.56,90.386,1402.05,201.3,,,
2948,2018-01-27,,,,,,,,,
2949,2018-01-28,,,,,,,,,
2950,2018-01-29,15.8484,284.59,1186.48,90.2514,1417.68,198.23,,,
2951,2018-01-30,15.8484,278.8,1177.37,89.1175,1437.82,196.9,0.06544503476321656,0.44969172241899513,1.0
2952,2018-01-31,15.708,270.3,1182.22,91.2988,1450.89,199.76,,,
2953,2018-02-01,15.812,265.07,1181.59,90.5781,1390.0,199.38,,,
2954,2018-02-02,15.1972,267.43,1119.2,88.195,1429.95,195.64,,,
2955,2018-02-03,,,,,,,,,
2956,2018-02-04,,,,,,,,,
2957,2018-02-05,15.1717,254.26,1062.39,84.5627,1390.0,190.27,,,
2958,2018-02-06,15.2808,265.72,1084.43,87.7626,1442.84,194.47,,,
2959,2018-02-07,14.8792,264.56,1055.41,86.1098,1416.78,192.34,,,
2960,2018-02-08,14.7205,250.1,1007.71,81.6895,1350.5,185.16,,,
2961,2018-02-09,15.6701,249.47,1046.27,84.7356,1339.6,187.99,,,
2962,2018-02-10,,,,,,,,,
2963,2018-02-11,,,,,,,,,
2964,2018-02-12,14.9359,257.95,1054.56,85.6485,1386.23,192.15,,,
2965,2018-02-13,14.917,258.27,1054.14,86.3212,1414.51,193.48,,,
2966,2018-02-14,14.9243,266.0,1072.7,87.6665,1451.05,197.13,,,
2967,2018-02-15,15.39,280.27,1091.36,89.4525,1461.76,202.97,,,
2968,2018-02-16,16.0521,278.52,1095.5,88.8153,1448.69,201.56,,,
2969,2018-02-17,,,,,,,,,
2970,2018-02-18,,,,,,,,,
2971,2018-02-19,,,,,,,,,
2972,2018-02-20,16.0703,278.55,1103.59,89.5104,1468.35,202.98,,,
2973,2018-02-21,16.1751,281.04,1113.75,88.323,1482.92,202.09,0.13106060606060607,0.2545454545454546,1.0
2974,2018-02-22,16.2632,278.14,1109.9,88.5546,1485.34,202.61,0.04,0.20166666666666663,1.0
2975,2018-02-23,16.2632,285.93,1128.09,90.804,1500.0,209.74,,,
2976,2018-02-24,,,,,,,,,
2977,2018-02-25,,,,,,,,,
2978,2018-02-26,16.2632,294.16,1143.7,92.1169,1521.95,212.15,,,
2979,2018-02-27,16.3257,290.61,1117.51,90.9391,1511.98,208.82,0.375,0.375,1.0
2980,2018-02-28,16.547,291.38,1103.92,90.524,1512.45,209.13,,,
2981,2018-03-01,16.4451,290.39,1071.41,89.6359,1493.45,206.03,,,
2982,2018-03-02,16.7361,301.05,1084.14,89.829,1500.25,209.79,,,
2983,2018-03-03,,,,,,,,,
2984,2018-03-04,,,,,,,,,
2985,2018-03-05,16.8307,315.0,1094.76,90.3985,1523.61,211.16,0.0,0.0,1.0
2986,2018-03-06,16.5615,325.22,1100.9,90.0896,1537.64,212.01,,,
2987,2018-03-07,16.8075,321.16,1115.04,90.6109,1545.0,216.86,,,
2988,2018-03-08,17.2259,317.0,1129.38,91.1612,1551.86,216.4,,,
2989,2018-03-09,15.9757,331.44,1160.84,93.1981,1578.89,221.11,,,
2990,2018-03-10,,,,,,,,,
2991,2018-03-11,,,,,,,,,
2992,2018-03-12,17.2601,321.3,1165.93,93.4202,1598.39,220.94,,,
2993,2018-03-13,17.3896,315.88,1139.91,91.1419,1588.18,219.76,,,
2994,2018-03-14,16.9442,321.55,1148.89,90.6013,1591.0,218.44,0.13833333333333334,0.3191666666666667,4.0
2995,2018-03-15,17.1681,321.09,1150.61,90.9198,1582.32,218.87,0.0,0.0,1.0
2996,2018-03-16,17.1681,318.45,1134.42,91.3253,1571.68,225.55,,,
2997,2018-03-17,,,,,,,,,
2998,2018-03-18,,,,,,,,,
2999,2018-03-19,16.6083,313.48,1100.07,89.6745,1544.93,222.18,,,
3000,2018-03-20,16.8867,317.5,1095.8,89.9062,1586.51,229.75,,,
3001,2018-03-21,16.7277,316.48,1094.0,89.2787,1581.86,226.85,,,
3002,2018-03-22,16.7203,306.7,1053.15,86.6818,1544.92,220.52,,,
3003,2018-03-23,16.4963,300.94,1026.55,84.1622,1495.56,215.02,,,
3004,2018-03-24,,,,,,,,,
3005,2018-03-25,,,,,,,,,
3006,2018-03-26,17.1308,320.35,1054.09,90.5337,1555.86,228.91,,,
3007,2018-03-27,16.9517,300.69,1006.94,86.3729,1497.05,213.8,,,
3008,2018-03-28,16.9517,285.77,1005.18,86.2957,1431.42,212.54,0.27,0.495,1.0
3009,2018-03-29,17.3174,295.35,1037.14,88.1106,1447.34,216.08,,,
3010,2018-03-30,,,,,,,,,
3011,2018-03-31,,,,,,,,,
3012,2018-04-01,,,,,,,,,
3013,2018-04-02,17.0323,280.29,1012.63,85.4558,1371.99,212.28,,,
3014,2018-04-03,17.0323,283.67,1018.68,86.6046,1392.05,215.93,,,
3015,2018-04-04,17.0323,288.94,1029.71,89.1339,1410.57,225.05,,,
3016,2018-04-05,17.0323,293.97,1032.64,89.1821,1451.75,223.54,,,
3017,2018-04-06,16.4217,288.85,1009.95,87.1066,1405.23,218.61,,,
3018,2018-04-07,,,,,,,,,
3019,2018-04-08,,,,,,,,,
3020,2018-04-09,17.0144,289.93,1020.09,87.6279,1406.08,219.17,,,
3021,2018-04-10,16.6158,298.07,1036.5,89.6648,1436.22,224.53,0.30666666666666664,0.6599999999999999,1.0
3022,2018-04-11,16.6158,303.67,1025.06,88.6801,1427.05,223.63,,,
3023,2018-04-12,16.8658,309.25,1037.29,90.3406,1448.5,226.96,,,
3024,2018-04-13,16.6456,311.65,1036.04,89.8579,1430.79,224.06,,,
3025,2018-04-14,,,,,,,,,
3026,2018-04-15,,,,,,,,,
3027,2018-04-16,16.8882,307.78,1046.1,90.9102,1441.5,226.52,0.03259259259259259,0.5155555555555557,1.0
3028,2018-04-17,16.4217,336.06,1079.36,92.7444,1503.83,231.16,,,
3029,2018-04-18,16.7151,334.52,1075.39,93.1016,1527.84,231.1,,,
3030,2018-04-19,16.7151,332.7,1089.45,92.783,1556.91,227.62,,,
3031,2018-04-20,16.7151,327.77,1077.32,91.7115,1527.49,225.24,,,
3032,2018-04-21,,,,,,,,,
3033,2018-04-22,,,,,,,,,
3034,2018-04-23,17.0189,318.69,1073.81,92.0493,1517.86,225.3,,,
3035,2018-04-24,17.0786,307.02,1022.64,89.8965,1460.09,217.89,,,
3036,2018-04-25,17.0189,305.76,1022.99,89.1146,1460.17,217.32,,,
3037,2018-04-26,16.6315,313.98,1043.31,90.9971,1517.96,221.91,,,
3038,2018-04-27,16.6382,311.76,1031.45,92.5031,1572.62,221.9,,,
3039,2018-04-28,,,,,,,,,
3040,2018-04-29,,,,,,,,,
3041,2018-04-30,16.5337,312.46,1018.58,90.2827,1566.13,221.6,,,
